userName,content,score,at,label_num,label,text_Clean,text_Normalization,text_StopWord,text_Tokenization,text_Stemmindo,text_String
Pengguna Google,"parahh,,,saya history pembayaran bagus tapi tidak di setujui pemimjamaman saya jangn di ownload afliksi ini ga jelas.,.",1,2025-04-08 16:51:55,-1,negative,parahh saya history pembayaran bagus tapi tidak di setujui pemimjamaman saya jangn di ownload afliksi ini ga jelas,parahh saya history pembayaran bagus tapi tidak di setujui pemimjamaman saya jangn di ownload afliksi ini tidak jelas,parahh history pembayaran bagus setujui pemimjamaman jangn ownload afliksi,"['parahh', 'history', 'pembayaran', 'bagus', 'setujui', 'pemimjamaman', 'jangn', 'ownload', 'afliksi']","['parahh', 'history', 'bayar', 'bagus', 'tuju', 'pemimjamaman', 'jangn', 'ownload', 'afliksi']",parahh history bayar bagus tuju pemimjamaman jangn ownload afliksi
Pengguna Google,Solusi terbaik telah diberikan oleh team gojek good job 🙏🙏🙏,5,2025-04-08 16:51:04,1,positive,solusi terbaik telah diberikan oleh team gojek good job,solusi terbaik telah diberikan oleh team gojek good job,solusi terbaik team gojek good job,"['solusi', 'terbaik', 'team', 'gojek', 'good', 'job']","['solusi', 'baik', 'team', 'gojek', 'good', 'job']",solusi baik team gojek good
Pengguna Google,top markotop,5,2025-04-08 16:38:11,1,positive,top markotop,top markotop,top markotop,"['top', 'markotop']","['top', 'markotop']",markotop
Pengguna Google,pesen gofood keterangan nya pesanan bakal telat nambah 10 menit dari waktu estimasi. eh malah harus nunggu 1 setengah jam karena gak dapet driver. abis itu dicancel sama aplikasi gimana gak marah. udah laper nunggu lama di cancel aplikasi haduhh. Lebih parah lagi saldo ku udah kepotong gimana iniii,1,2025-04-08 16:38:01,-1,negative,pesen gofood keterangan nya pesanan bakal telat nambah 10 menit dari waktu estimasi eh malah harus nunggu 1 setengah jam karena gak dapet driver abis itu dicancel sama aplikasi gimana gak marah udah laper nunggu lama di cancel aplikasi haduhh lebih parah lagi saldo ku udah kepotong gimana iniii,pesen gofood keterangan nya pesanan bakal telat nambah 10 menit dari waktu estimasi eh malah harus nunggu 1 setengah jam karena tidak dapat driver abis itu dicancel sama aplikasi gimana tidak marah sudah laper nunggu lama di cancel aplikasi haduhh lebih parah lagi saldo ku sudah kepotong gimana iniii,pesen gofood keterangan pesanan telat nambah 10 menit estimasi eh nunggu 1 jam driver abis dicancel aplikasi gimana marah laper nunggu cancel aplikasi haduhh parah saldo ku kepotong gimana iniii,"['pesen', 'gofood', 'keterangan', 'pesanan', 'telat', 'nambah', '10', 'menit', 'estimasi', 'eh', 'nunggu', '1', 'jam', 'driver', 'abis', 'dicancel', 'aplikasi', 'gimana', 'marah', 'laper', 'nunggu', 'cancel', 'aplikasi', 'haduhh', 'parah', 'saldo', 'ku', 'kepotong', 'gimana', 'iniii']","['sen', 'gofood', 'terang', 'pesan', 'telat', 'nambah', '10', 'menit', 'estimasi', 'eh', 'nunggu', '1', 'jam', 'driver', 'abis', 'dicancel', 'aplikasi', 'gimana', 'marah', 'laper', 'nunggu', 'cancel', 'aplikasi', 'haduhh', 'parah', 'saldo', 'ku', 'potong', 'gimana', 'iniii']",gofood terang pesan telat nambah menit estimasi nunggu driver abis dicancel aplikasi gimana marah laper nunggu cancel aplikasi haduhh parah saldo potong gimana iniii
Pengguna Google,kurangin sering update nya aja sih,4,2025-04-08 16:33:36,1,positive,kurangin sering update nya aja sih,kurangin sering update nya saja sih,kurangin update,"['kurangin', 'update']","['rangin', 'update']",rangin update
Pengguna Google,ok,5,2025-04-08 16:29:30,1,positive,ok,ok,ok,['ok'],['ok'],
Pengguna Google,"aplikasi gilaaaa. ga dapet driver padahal makanan udah ready bisa""nya driver ga ada. sampai di saranin sama penjual makanannya jangan pake gojek",1,2025-04-08 16:17:06,-1,negative,aplikasi gilaaaa ga dapet driver padahal makanan udah ready bisa nya driver ga ada sampai di saranin sama penjual makanannya jangan pake gojek,aplikasi gilaaaa tidak dapat driver padahal makanan sudah ready bisa nya driver tidak ada sampai di saranin sama penjual makanannya jangan pake gojek,aplikasi gilaaaa driver makanan ready driver saranin penjual makanannya pake gojek,"['aplikasi', 'gilaaaa', 'driver', 'makanan', 'ready', 'driver', 'saranin', 'penjual', 'makanannya', 'pake', 'gojek']","['aplikasi', 'gilaaaa', 'driver', 'makan', 'ready', 'driver', 'saranin', 'jual', 'makan', 'pake', 'gojek']",aplikasi gilaaaa driver makan ready driver saranin jual makan pake gojek
Pengguna Google,sipppp akurat,5,2025-04-08 16:16:23,1,positive,sipppp akurat,sipppp akurat,sipppp akurat,"['sipppp', 'akurat']","['sipppp', 'akurat']",sipppp akurat
Pengguna Google,ntapz,5,2025-04-08 16:05:40,1,positive,ntapz,ntapz,ntapz,['ntapz'],['ntapz'],ntapz
Pengguna Google,"tingkatkan pelayanan yg terbaik ,,,",5,2025-04-08 16:01:06,1,positive,tingkatkan pelayanan yg terbaik,tingkatkan pelayanan yang terbaik,tingkatkan pelayanan terbaik,"['tingkatkan', 'pelayanan', 'terbaik']","['tingkat', 'layan', 'baik']",tingkat layan baik
Pengguna Google,pelayanan cukup baik dan cepat,5,2025-04-08 15:54:07,1,positive,pelayanan cukup baik dan cepat,pelayanan cukup baik dan cepat,pelayanan cepat,"['pelayanan', 'cepat']","['layan', 'cepat']",layan cepat
Pengguna Google,tepat waktu,5,2025-04-08 15:25:11,1,positive,tepat waktu,tepat waktu,,[],[],
Pengguna Google,"tolonglah gojek, app ini udh bagus dan jga sangat membantu untuk transportasi, maupun ngantar makanan, tpi saya mnta tlong untuk harga seprti makanan ataupun pengantaran diksih harga murah sedikit, karna biasanya sangat melebihi sekali harganya itu",3,2025-04-08 15:18:19,0,neutral,tolonglah gojek app ini udh bagus dan jga sangat membantu untuk transportasi maupun ngantar makanan tpi saya mnta tlong untuk harga seprti makanan ataupun pengantaran diksih harga murah sedikit karna biasanya sangat melebihi sekali harganya itu,tolonglah gojek app ini sudah bagus dan jga sangat membantu untuk transportasi maupun ngantar makanan tetapi saya mnta tlong untuk harga seprti makanan ataupun pengantaran diksih harga murah sedikit karena biasanya sangat melebihi sekali harganya itu,tolonglah gojek app bagus jga membantu transportasi ngantar makanan mnta tlong harga seprti makanan pengantaran diksih harga murah melebihi harganya,"['tolonglah', 'gojek', 'app', 'bagus', 'jga', 'membantu', 'transportasi', 'ngantar', 'makanan', 'mnta', 'tlong', 'harga', 'seprti', 'makanan', 'pengantaran', 'diksih', 'harga', 'murah', 'melebihi', 'harganya']","['tolong', 'gojek', 'app', 'bagus', 'jga', 'bantu', 'transportasi', 'ngantar', 'makan', 'mnta', 'tlong', 'harga', 'seprti', 'makan', 'antar', 'diksih', 'harga', 'murah', 'lebih', 'harga']",tolong gojek bagus bantu transportasi ngantar makan mnta tlong harga seprti makan antar diksih harga murah lebih harga
Pengguna Google,bagus,5,2025-04-08 15:14:59,1,positive,bagus,bagus,bagus,['bagus'],['bagus'],bagus
Pengguna Google,mantap,5,2025-04-08 15:13:22,1,positive,mantap,mantap,mantap,['mantap'],['mantap'],mantap
Pengguna Google,sangat membantu disaat dibutuhkan,5,2025-04-08 15:13:09,1,positive,sangat membantu disaat dibutuhkan,sangat membantu disaat dibutuhkan,membantu disaat dibutuhkan,"['membantu', 'disaat', 'dibutuhkan']","['bantu', 'saat', 'butuh']",bantu saat butuh
Pengguna Google,Sangat membantu,5,2025-04-08 15:10:49,1,positive,sangat membantu,sangat membantu,membantu,['membantu'],['bantu'],bantu
Pengguna Google,"pdhl udh sering langganan ntah itu go ride, go car, dan go food, tp belakang ini buat gofoodnya problematik bgt. Masa udh pesen makanan udh nunggu 1 jam an malah dibatalkan alasannya tidak ada driver, pesen lagi juga dibatalkan padahal pesennya pake yg reguler bukan yang hemat mn lagi laper"" nya dari jam 8 malem sampe jam 10 cmn nunggu cancel an orderan aja",1,2025-04-08 15:05:19,-1,negative,pdhl udh sering langganan ntah itu go ride go car dan go food tp belakang ini buat gofoodnya problematik bgt masa udh pesen makanan udh nunggu 1 jam an malah dibatalkan alasannya tidak ada driver pesen lagi juga dibatalkan padahal pesennya pake yg reguler bukan yang hemat mn lagi laper nya dari jam 8 malem sampe jam 10 cmn nunggu cancel an orderan aja,padahal sudah sering langganan ntah itu go ride go car dan go food tetapi belakang ini buat gofoodnya problematik banget masa sudah pesen makanan sudah nunggu 1 jam an malah dibatalkan alasannya tidak ada driver pesen lagi juga dibatalkan padahal pesennya pake yang reguler bukan yang hemat mn lagi laper nya dari jam 8 malem sampe jam 10 cmn nunggu cancel an orderan saja,langganan ntah go ride go car go food gofoodnya problematik banget pesen makanan nunggu 1 jam an dibatalkan alasannya driver pesen dibatalkan pesennya pake reguler hemat mn laper jam 8 malem sampe jam 10 cmn nunggu cancel an orderan,"['langganan', 'ntah', 'go', 'ride', 'go', 'car', 'go', 'food', 'gofoodnya', 'problematik', 'banget', 'pesen', 'makanan', 'nunggu', '1', 'jam', 'an', 'dibatalkan', 'alasannya', 'driver', 'pesen', 'dibatalkan', 'pesennya', 'pake', 'reguler', 'hemat', 'mn', 'laper', 'jam', '8', 'malem', 'sampe', 'jam', '10', 'cmn', 'nunggu', 'cancel', 'an', 'orderan']","['langgan', 'ntah', 'go', 'ride', 'go', 'car', 'go', 'food', 'gofoodnya', 'problematik', 'banget', 'sen', 'makan', 'nunggu', '1', 'jam', 'an', 'batal', 'alas', 'driver', 'sen', 'batal', 'sen', 'pake', 'reguler', 'hemat', 'mn', 'laper', 'jam', '8', 'malem', 'sampe', 'jam', '10', 'cmn', 'nunggu', 'cancel', 'an', 'order']",langgan ntah ride food gofoodnya problematik banget makan nunggu batal alas driver batal pake reguler hemat laper malem sampe nunggu cancel order
Pengguna Google,mantap,5,2025-04-08 15:01:09,1,positive,mantap,mantap,mantap,['mantap'],['mantap'],mantap
Pengguna Google,klau ga ada uang y ga naik 😄😄😄😄,5,2025-04-08 14:54:44,1,positive,klau ga ada uang y ga naik,klau tidak ada uang y tidak naik,klau uang y,"['klau', 'uang', 'y']","['klau', 'uang', 'y']",klau uang
Pengguna Google,pesanan gk muncul di aktivitas,5,2025-04-08 14:52:58,1,positive,pesanan gk muncul di aktivitas,pesanan tidak muncul di aktivitas,pesanan muncul aktivitas,"['pesanan', 'muncul', 'aktivitas']","['pesan', 'muncul', 'aktivitas']",pesan muncul aktivitas
Pengguna Google,mantap,5,2025-04-08 14:44:28,1,positive,mantap,mantap,mantap,['mantap'],['mantap'],mantap
Pengguna Google,"paket hemat drivernya gk mau ambil udh nunggu 1 jam, dibatalin ama drivernya",1,2025-04-08 14:35:43,-1,negative,paket hemat drivernya gk mau ambil udh nunggu 1 jam dibatalin ama drivernya,paket hemat drivernya tidak mau ambil sudah nunggu 1 jam dibatalin ama drivernya,paket hemat drivernya ambil nunggu 1 jam dibatalin ama drivernya,"['paket', 'hemat', 'drivernya', 'ambil', 'nunggu', '1', 'jam', 'dibatalin', 'ama', 'drivernya']","['paket', 'hemat', 'drivernya', 'ambil', 'nunggu', '1', 'jam', 'dibatalin', 'ama', 'drivernya']",paket hemat drivernya ambil nunggu dibatalin drivernya
Pengguna Google,komisi mahal,3,2025-04-08 14:32:42,0,neutral,komisi mahal,komisi mahal,komisi mahal,"['komisi', 'mahal']","['komisi', 'mahal']",komisi mahal
Pengguna Google,ok,5,2025-04-08 14:25:15,1,positive,ok,ok,ok,['ok'],['ok'],
Pengguna Google,"csnya ga membantu banget, udah jelas kendalanya apa. sedangkan memberi jawabannya malah ga nyelesein masalah sama sekali",1,2025-04-08 14:23:22,-1,negative,csnya ga membantu banget udah jelas kendalanya apa sedangkan memberi jawabannya malah ga nyelesein masalah sama sekali,csnya tidak membantu banget sudah jelas kendalanya apa sedangkan memberi jawabannya malah tidak nyelesein masalah sama sekali,csnya membantu banget kendalanya jawabannya nyelesein,"['csnya', 'membantu', 'banget', 'kendalanya', 'jawabannya', 'nyelesein']","['csnya', 'bantu', 'banget', 'kendala', 'jawab', 'nyelesein']",csnya bantu banget kendala jawab nyelesein
Pengguna Google,"365 hari hampir stiap hari setiap jam, cuma jam 11 malam aja sampe jam 3 pagi ga ngecek. mulai jam 4 subuh sampe jam 11 malem cek pendaftaran, sampe batas waktu, tetep aja Jabodetabek ga pernah buka, padahal KTP bekasi. tapi jakarta, depok, tanggerang, sering buka, tolong dong kita juga butuh menjadi mitra, bnyak yg hanya nyambi bisa gabung, lah kita yg kerja fokus ojol, mau daftar aja susahnya bukan main. emang ga boleh punya akun gojek sama akun ojol lain, tolong admin info pembukaan bekasi",3,2025-04-08 14:17:18,0,neutral,365 hari hampir stiap hari setiap jam cuma jam 11 malam aja sampe jam 3 pagi ga ngecek mulai jam 4 subuh sampe jam 11 malem cek pendaftaran sampe batas waktu tetep aja jabodetabek ga pernah buka padahal ktp bekasi tapi jakarta depok tanggerang sering buka tolong dong kita juga butuh menjadi mitra bnyak yg hanya nyambi bisa gabung lah kita yg kerja fokus ojol mau daftar aja susahnya bukan main emang ga boleh punya akun gojek sama akun ojol lain tolong admin info pembukaan bekasi,365 hari hampir stiap hari setiap jam hanya jam 11 malam saja sampe jam 3 pagi tidak ngecek mulai jam 4 subuh sampe jam 11 malem cek pendaftaran sampe batas waktu tetep saja jabodetabek tidak pernah buka padahal ktp bekasi tapi jakarta depok tanggerang sering buka tolong dong kita juga butuh menjadi mitra bnyak yang hanya nyambi bisa gabung lah kita yang kerja fokus ojol mau daftar saja susahnya bukan main memang tidak boleh punya akun gojek sama akun ojol lain tolong admin info pembukaan bekasi,365 stiap jam jam 11 malam sampe jam 3 pagi ngecek jam 4 subuh sampe jam 11 malem cek pendaftaran sampe batas tetep jabodetabek buka ktp bekasi jakarta depok tanggerang buka tolong butuh mitra bnyak nyambi gabung kerja fokus ojol daftar susahnya main akun gojek akun ojol tolong admin info pembukaan bekasi,"['365', 'stiap', 'jam', 'jam', '11', 'malam', 'sampe', 'jam', '3', 'pagi', 'ngecek', 'jam', '4', 'subuh', 'sampe', 'jam', '11', 'malem', 'cek', 'pendaftaran', 'sampe', 'batas', 'tetep', 'jabodetabek', 'buka', 'ktp', 'bekasi', 'jakarta', 'depok', 'tanggerang', 'buka', 'tolong', 'butuh', 'mitra', 'bnyak', 'nyambi', 'gabung', 'kerja', 'fokus', 'ojol', 'daftar', 'susahnya', 'main', 'akun', 'gojek', 'akun', 'ojol', 'tolong', 'admin', 'info', 'pembukaan', 'bekasi']","['365', 'stiap', 'jam', 'jam', '11', 'malam', 'sampe', 'jam', '3', 'pagi', 'ngecek', 'jam', '4', 'subuh', 'sampe', 'jam', '11', 'malem', 'cek', 'daftar', 'sampe', 'batas', 'tetep', 'jabodetabek', 'buka', 'ktp', 'bekas', 'jakarta', 'depok', 'tanggerang', 'buka', 'tolong', 'butuh', 'mitra', 'bnyak', 'nyambi', 'gabung', 'kerja', 'fokus', 'ojol', 'daftar', 'susah', 'main', 'akun', 'gojek', 'akun', 'ojol', 'tolong', 'admin', 'info', 'buka', 'bekas']",stiap malam sampe pagi ngecek subuh sampe malem daftar sampe batas tetep jabodetabek buka bekas jakarta depok tanggerang buka tolong butuh mitra bnyak nyambi gabung kerja fokus ojol daftar susah main akun gojek akun ojol tolong admin info buka bekas
Pengguna Google,"aman, nyaman dan pelayanan yg sangat baik",5,2025-04-08 14:16:58,1,positive,aman nyaman dan pelayanan yg sangat baik,aman nyaman dan pelayanan yang sangat baik,aman nyaman pelayanan,"['aman', 'nyaman', 'pelayanan']","['aman', 'nyaman', 'layan']",aman nyaman layan
Pengguna Google,Mantap sekali. Promo-promonya sangat membantu.,5,2025-04-08 14:08:12,1,positive,mantap sekali promo promonya sangat membantu,mantap sekali promo promonya sangat membantu,mantap promo promonya membantu,"['mantap', 'promo', 'promonya', 'membantu']","['mantap', 'promo', 'promonya', 'bantu']",mantap promo promonya bantu
Pengguna Google,lebih nyaman lebih gampang walau pernah dapat pelyanan yg tidak baik dari driver goride tapi Alhamdulillaah hanya sekali itu selama saya menggunakan aplikasi gojek semoga ke depannya tidak pernah bertemu denhan driver seperti itu,5,2025-04-08 14:07:59,1,positive,lebih nyaman lebih gampang walau pernah dapat pelyanan yg tidak baik dari driver goride tapi alhamdulillaah hanya sekali itu selama saya menggunakan aplikasi gojek semoga ke depannya tidak pernah bertemu denhan driver seperti itu,lebih nyaman lebih gampang walau pernah dapat pelyanan yang tidak baik dari driver goride tapi alhamdulillaah hanya sekali itu selama saya menggunakan aplikasi gojek semoga ke depannya tidak pernah bertemu denhan driver seperti itu,nyaman gampang pelyanan driver goride alhamdulillaah aplikasi gojek semoga depannya bertemu denhan driver,"['nyaman', 'gampang', 'pelyanan', 'driver', 'goride', 'alhamdulillaah', 'aplikasi', 'gojek', 'semoga', 'depannya', 'bertemu', 'denhan', 'driver']","['nyaman', 'gampang', 'pelyanan', 'driver', 'goride', 'alhamdulillaah', 'aplikasi', 'gojek', 'moga', 'depan', 'temu', 'denhan', 'driver']",nyaman gampang pelyanan driver goride alhamdulillaah aplikasi gojek moga depan temu denhan driver
Pengguna Google,sulit dapat driver di gofood saya sarankan jangan pakek ini kalo mau cepet gofood nya,1,2025-04-08 13:33:13,-1,negative,sulit dapat driver di gofood saya sarankan jangan pakek ini kalo mau cepet gofood nya,sulit dapat driver di gofood saya sarankan jangan pakek ini kalau mau cepet gofood nya,sulit driver gofood sarankan pakek cepet gofood,"['sulit', 'driver', 'gofood', 'sarankan', 'pakek', 'cepet', 'gofood']","['sulit', 'driver', 'gofood', 'saran', 'pakek', 'cepet', 'gofood']",sulit driver gofood saran pakek cepet gofood
Pengguna Google,"kenapa setiap pesen gofood,, selalu mengalami kendala dalam mencari driver,. masa customer disuruh nunggu 1-2 jam setiap order makanan.,, tpi ujung2 nya gak dapat driver. sudah nunggu lama,, pesanan dibatalin resto karena gak dapat driver. kenapa gojek food jdi seperti ini.",1,2025-04-08 13:22:09,-1,negative,kenapa setiap pesen gofood selalu mengalami kendala dalam mencari driver masa customer disuruh nunggu 1 2 jam setiap order makanan tpi ujung2 nya gak dapat driver sudah nunggu lama pesanan dibatalin resto karena gak dapat driver kenapa gojek food jdi seperti ini,kenapa setiap pesen gofood selalu mengalami kendala dalam mencari driver masa customer disuruh nunggu 1 2 jam setiap order makanan tetapi ujung2 nya tidak dapat driver sudah nunggu lama pesanan dibatalin resto karena tidak dapat driver kenapa gojek food jadi seperti ini,pesen gofood mengalami kendala mencari driver customer disuruh nunggu 1 2 jam order makanan ujung2 driver nunggu pesanan dibatalin resto driver gojek food,"['pesen', 'gofood', 'mengalami', 'kendala', 'mencari', 'driver', 'customer', 'disuruh', 'nunggu', '1', '2', 'jam', 'order', 'makanan', 'ujung2', 'driver', 'nunggu', 'pesanan', 'dibatalin', 'resto', 'driver', 'gojek', 'food']","['sen', 'gofood', 'alami', 'kendala', 'cari', 'driver', 'customer', 'suruh', 'nunggu', '1', '2', 'jam', 'order', 'makan', 'ujung2', 'driver', 'nunggu', 'pesan', 'dibatalin', 'resto', 'driver', 'gojek', 'food']",gofood alami kendala cari driver customer suruh nunggu order makan ujung2 driver nunggu pesan dibatalin resto driver gojek food
